Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,New,In Specification,Open,In Progress,In Review,Pending,Resolved,Closed,Resolution
Accounts Payable,,CCBFIAP18-2371,Task,In Progress,14.10.2022 12:57:23,Invoice Verification|,,14.10.2022 13:07:00,28.10.2022 17:11:26,9,0,89731,48929,0,9801,356,169549,
Accounts Payable,,CCBFIAP18-2370,Task,New,14.10.2022 10:52:41,Invoice Verification|,,,,318501,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-2369,Task,New,14.10.2022 10:46:19,Invoice Verification|,,,,318507,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-2368,Task,Closed,14.10.2022 10:16:50,Invoice Verification|,,14.10.2022 16:10:49,17.10.2022 06:22:11,353,0,0,0,0,0,3731,314451,Done
Accounts Payable,,CCBFIAP18-2367,Task,Closed,14.10.2022 08:50:19,A1 - BMW AG|Accounts Payable Accounting|,,12.12.2022 08:29:42,18.01.2023 07:49:48,84939,0,0,2,0,0,53237,180444,Done
Accounts Payable,,CCBFIAP18-2366,Task,Resolved,13.10.2022 17:17:15,A1 - BMW AG|Automatic invoice procedure|,,13.10.2022 17:20:58,13.10.2022 17:22:59,3,0,1,0,0,0,319550,0,Duplicate
Accounts Payable,,CCBFIAP18-2365,Task,Closed,13.10.2022 17:06:29,Automatic invoice procedure|,,14.10.2022 09:31:28,23.01.2023 14:31:34,984,0,0,145724,0,0,16,172842,Done
Accounts Payable,,CCBFIAP18-2364,Task,Closed,13.10.2022 17:05:05,Automatic invoice procedure|,,13.10.2022 17:23:36,09.11.2022 14:15:39,18,0,0,0,0,0,38692,280858,Duplicate
Accounts Payable,,CCBFIAP18-2363,Task,Closed,13.10.2022 15:20:08,Invoice Verification|,,18.10.2022 22:34:09,20.10.2022 11:59:08,7634,0,0,0,0,2012,232,309794,Done
Accounts Payable,,CCBFIAP18-2362,Task,Resolved,13.10.2022 15:12:10,Invoice Verification|,,13.10.2022 15:23:50,06.02.2023 15:44:25,11,0,1193,20456,145410,0,152609,0,Done
Accounts Payable,,CCBFIAP18-2361,Task,Closed,13.10.2022 14:52:37,Invoice Verification|,,14.10.2022 09:45:24,26.10.2022 07:02:02,1132,0,0,0,0,0,17116,301451,Done
Accounts Payable,,CCBFIAP18-2360,Task,Closed,13.10.2022 13:41:51,Invoice Verification|,,13.10.2022 14:21:12,21.10.2022 13:40:55,39,0,0,1,0,11477,0,308252,Won't Do
Accounts Payable,,CCBFIAP18-2359,Defect,Resolved,13.10.2022 10:32:11,Future Lab|,,19.10.2022 16:17:18,12.04.2023 15:25:36,8985,0,40212,211734,0,0,59028,0,Fixed
Accounts Payable,,CCBFIAP18-2358,Task,Closed,13.10.2022 08:46:33,,,14.10.2022 17:55:01,28.10.2022 19:17:40,1988,14135,0,1752,4352,0,2,297836,Done
Accounts Payable,,CCBFIAP18-2357,Task,Resolved,12.10.2022 22:12:33,A1 - BMW AG|Invoice Verification|,,12.10.2022 22:21:56,09.02.2023 15:29:14,9,170915,0,1472,0,0,148304,0,Done
Accounts Payable,,CCBFIAP18-2356,Task,Resolved,12.10.2022 18:26:16,Accounts Payable Accounting|,,18.11.2022 13:57:17,19.01.2023 10:15:04,53011,0,0,77758,0,11299,178858,0,Won't Do
Accounts Payable,,CCBFIAP18-2355,Task,Closed,12.10.2022 14:08:32,Automatic invoice procedure|,,12.10.2022 14:09:41,05.12.2022 08:13:32,1,29876,0,47527,0,0,0,243780,Done
Accounts Payable,,CCBFIAP18-2354,Task,In Progress,12.10.2022 14:05:39,Automatic invoice procedure|,,12.10.2022 14:06:30,,0,78822,0,242365,0,0,0,0,
Accounts Payable,,CCBFIAP18-2353,Task,Closed,12.10.2022 13:37:49,Accounts Payable Accounting|B1 - BMW Bank GmbH - DE|UH - BMW Manufacturing Hungary|,,13.10.2022 12:56:59,25.01.2023 19:48:12,1399,0,0,0,0,0,150171,169645,Done
Accounts Payable,,CCBFIAP18-2352,Task,Closed,12.10.2022 12:58:38,A1 - BMW AG|Document Management|MU - BMW (UK) Manufacturing|,,12.10.2022 15:31:02,20.10.2022 09:09:38,152,1,0,0,0,0,11136,309964,Done
Accounts Payable,,CCBFIAP18-2351,Task,Closed,12.10.2022 12:52:52,Future Lab|,,13.10.2022 18:24:20,17.10.2022 16:40:48,1771,0,0,1,5632,0,23,313833,Done
Accounts Payable,,CCBFIAP18-2350,Task,In Specification,12.10.2022 12:49:06,A1 - BMW AG|Document Management|,,13.10.2022 14:58:47,,1569,319695,0,0,0,0,0,0,
Accounts Payable,,CCBFIAP18-2349,Task,Resolved,12.10.2022 11:31:31,,,12.10.2022 21:47:57,23.03.2023 16:38:44,616,0,4,232965,0,0,87755,0,Won't Do
Accounts Payable,,CCBFIAP18-2348,Story,Closed,12.10.2022 11:00:40,,,20.10.2022 16:41:12,25.01.2023 19:48:12,11860,1319,0,7246,0,29853,101447,169645,Done
Accounts Payable,,CCBFIAP18-2347,Task,Resolved,12.10.2022 09:52:40,A1 - BMW AG|Document Management|Future Lab|,,12.10.2022 10:58:29,13.12.2022 09:09:20,65,71957,8838,0,0,8375,232204,0,Done
Accounts Payable,,CCBFIAP18-2346,Task,Closed,12.10.2022 09:12:23,A1 - BMW AG|Invoice Verification|,,12.10.2022 17:15:24,24.03.2023 09:28:40,483,0,7044,2775,0,0,224432,86745,Done
