,Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,Funnel,In Analysis,Backlog,In Implementation,Blocker,Completed,Monitoring,Done,Resolution 
0,The APP ART,,THEAPP-2040,Feature,Funnel,24.10.2022 08:37:19,Android|App ART Funnel|C3PO|iOS|,,,,16208,0,0,0,0,0,0, ,
1,The APP ART,,THEAPP-2039,Feature,Funnel,24.10.2022 06:15:21,Panda|,,,,16349,0,0,0,0,0,0, ,
2,The APP ART,,THEAPP-2038,Feature,Funnel,24.10.2022 04:07:58,Greatwall|,,,,16477,0,0,0,0,0,0, ,
3,The APP ART,,THEAPP-2035,Feature,Funnel,21.10.2022 09:01:05,Greatwall|,,,,20504,0,0,0,0,0,0, ,
4,The APP ART,,THEAPP-2034,Feature,Funnel,20.10.2022 19:12:06,JARVIS|,,,,21333,0,0,0,0,0,0, ,
5,The APP ART,,THEAPP-2033,Feature,Funnel,20.10.2022 11:49:08,,,,,21776,0,0,0,0,0,0, ,
6,The APP ART,,THEAPP-2032,Feature,Funnel,20.10.2022 10:37:21,Panda|,,,,21847,0,0,0,0,0,0, ,
7,The APP ART,,THEAPP-2030,Feature,Funnel,19.10.2022 17:38:08,Android|App ART Funnel|C3PO|iOS|,,,,22867,0,0,0,0,0,0, ,
8,The APP ART,,THEAPP-2029,Feature,Funnel,19.10.2022 17:25:30,Android|C3PO|iOS|Mario|,,,,22879,0,0,0,0,0,0, ,
9,The APP ART,,THEAPP-2028,Feature,Funnel,19.10.2022 17:17:38,Android|App ART Funnel|C3PO|iOS|,,,,22887,0,0,0,0,0,0, ,
10,The APP ART,,THEAPP-2027,Feature,Backlog,19.10.2022 14:11:13,App ART Funnel|BOND|P&S|Release 3.2|,,19.10.2022 14:50:29,,0,39,23034,0,0,0,0,0, 
11,The APP ART,,THEAPP-2026,Feature,Backlog,19.10.2022 14:08:51,App ART Funnel|BOND|P&S|Release 3.2|,,19.10.2022 14:50:14,,0,41,23034,0,0,0,0,0, 
12,The APP ART,,THEAPP-2023,Feature,Funnel,19.10.2022 09:37:20,Greatwall|Panda|Release 4.0|,,,,23347,0,0,0,0,0,0, ,
13,The APP ART,,THEAPP-2022,Feature,Funnel,17.10.2022 16:01:09,,,,,25844,0,0,0,0,0,0, ,
14,The APP ART,,THEAPP-2021,Feature,Funnel,17.10.2022 10:13:13,Griffin|,,,,26192,0,0,0,0,0,0, ,
15,The APP ART,,THEAPP-2017,Feature,Funnel,11.10.2022 13:24:05,Pikachu|,,,,34641,0,0,0,0,0,0, ,
16,The APP ART,,THEAPP-2016,Feature,Funnel,11.10.2022 11:06:46,Panda|,,,,34778,0,0,0,0,0,0, ,
17,The APP ART,,THEAPP-2015,Feature,Funnel,11.10.2022 10:49:08,Panda|,,,,34796,0,0,0,0,0,0, ,
18,The APP ART,,THEAPP-2014,Feature,Funnel,11.10.2022 10:38:11,Panda|,,,,34807,0,0,0,0,0,0, ,
19,The APP ART,,THEAPP-2013,Feature,Funnel,11.10.2022 10:16:54,Stromberg|,,,,34828,0,0,0,0,0,0, ,
20,The APP ART,,THEAPP-2012,Feature,Funnel,11.10.2022 09:24:54,Pikachu|,,,,34880,0,0,0,0,0,0, ,
21,The APP ART,,THEAPP-2011,Feature,Funnel,11.10.2022 09:21:54,Pikachu|,,,,34883,0,0,0,0,0,0, ,
22,The APP ART,,THEAPP-2010,Feature,Funnel,11.10.2022 08:32:17,Stromberg|,,,,34933,0,0,0,0,0,0, ,
23,The APP ART,,THEAPP-2009,Feature,Funnel,11.10.2022 08:27:31,Stromberg|,,,,34937,0,0,0,0,0,0, ,
24,The APP ART,,THEAPP-2008,Feature,Done,11.10.2022 08:24:04,,,11.10.2022 09:49:05,11.10.2022 09:49:05,0,85,0,0,0,0,0,34856,Won't Do 
25,The APP ART,,THEAPP-2007,Feature,Funnel,10.10.2022 17:56:49,Stromberg|,,,,35808,0,0,0,0,0,0, ,
26,The APP ART,,THEAPP-2006,Feature,Funnel,10.10.2022 17:55:15,Stromberg|,,,,35810,0,0,0,0,0,0, ,
27,The APP ART,,THEAPP-2005,Feature,Funnel,10.10.2022 17:50:48,Stromberg|,,,,35814,0,0,0,0,0,0, ,
28,The APP ART,,THEAPP-2004,Feature,Funnel,10.10.2022 17:41:13,,,,,35824,0,0,0,0,0,0, ,
29,The APP ART,,THEAPP-2003,Feature,Funnel,10.10.2022 17:06:22,Stark|,,,,35858,0,0,0,0,0,0, ,
30,The APP ART,,THEAPP-2002,Feature,Funnel,10.10.2022 16:56:39,Griffin|,,,,35868,0,0,0,0,0,0, ,
31,The APP ART,,THEAPP-2001,Feature,Funnel,10.10.2022 16:49:44,Griffin|,,,,35875,0,0,0,0,0,0, ,
32,The APP ART,,THEAPP-2000,Feature,Funnel,10.10.2022 16:46:49,Stark|,,,,35878,0,0,0,0,0,0, ,
33,The APP ART,,THEAPP-1999,Feature,Funnel,10.10.2022 16:45:45,Griffin|,,,,35879,0,0,0,0,0,0, ,
34,The APP ART,,THEAPP-1998,Feature,Funnel,10.10.2022 16:42:41,Griffin|,,,,35882,0,0,0,0,0,0, ,
35,The APP ART,,THEAPP-1997,Feature,Funnel,10.10.2022 16:42:23,Mario|,,,,35882,0,0,0,0,0,0, ,
36,The APP ART,,THEAPP-1996,Feature,Funnel,10.10.2022 16:27:51,BOND|,,,,35897,0,0,0,0,0,0, ,
37,The APP ART,,THEAPP-1995,Feature,Funnel,10.10.2022 16:25:25,BOND|,,,,35899,0,0,0,0,0,0, ,
38,The APP ART,,THEAPP-1994,Feature,Funnel,10.10.2022 15:12:56,BOND|,,,,35972,0,0,0,0,0,0, ,
39,The APP ART,,THEAPP-1993,Feature,Funnel,10.10.2022 14:50:25,BOND|,,,,35994,0,0,0,0,0,0, ,
40,The APP ART,,THEAPP-1992,Feature,Funnel,10.10.2022 14:19:59,BOND|,,,,36025,0,0,0,0,0,0, ,
41,The APP ART,,THEAPP-1991,Feature,Funnel,10.10.2022 14:09:11,,,,,36036,0,0,0,0,0,0, ,
42,The APP ART,,THEAPP-1990,Feature,Funnel,10.10.2022 11:49:28,iOS|Mario|,,,,36175,0,0,0,0,0,0, ,
43,The APP ART,,THEAPP-1989,Feature,Funnel,10.10.2022 11:08:29,Mario|,,,,36216,0,0,0,0,0,0, ,
44,The APP ART,,THEAPP-1987,Feature,Funnel,07.10.2022 09:12:13,Android|BOND|iOS|,,,,40653,0,0,0,0,0,0, ,
45,The APP ART,,THEAPP-1986,Feature,Funnel,06.10.2022 14:54:19,App ART Funnel|BOND|Release 4.0|,,,,41751,0,0,0,0,0,0, ,
46,The APP ART,,THEAPP-1985,Feature,Funnel,06.10.2022 14:35:25,App ART Funnel|BOND|Release 4.0|,,,,41769,0,0,0,0,0,0, ,
47,The APP ART,,THEAPP-1984,Feature,Funnel,06.10.2022 13:04:35,,,,,41860,0,0,0,0,0,0, ,
48,The APP ART,,THEAPP-1981,Feature,Funnel,30.09.2022 15:14:32,App ART Funnel|BOND|Release 4.0|,,,,50370,0,0,0,0,0,0, ,
49,The APP ART,,THEAPP-1977,Feature,Funnel,30.09.2022 15:03:26,App ART Funnel|BOND|Release 4.0|,,,,50381,0,0,0,0,0,0, ,
50,The APP ART,,THEAPP-1976,Feature,Funnel,30.09.2022 15:02:08,App ART Funnel|BOND|Release 4.0|,,,,50383,0,0,0,0,0,0, ,
51,The APP ART,,THEAPP-1975,Feature,Funnel,30.09.2022 15:00:53,App ART Funnel|BOND|Release 4.0|,,,,50384,0,0,0,0,0,0, ,
52,The APP ART,,THEAPP-1974,Feature,Funnel,30.09.2022 14:59:29,App ART Funnel|BOND|Release 4.0|,,,,50385,0,0,0,0,0,0, ,
53,The APP ART,,THEAPP-1973,Feature,Funnel,30.09.2022 14:57:13,App ART Funnel|BOND|Release 4.0|,,,,50388,0,0,0,0,0,0, ,
54,The APP ART,,THEAPP-1972,Feature,Funnel,30.09.2022 14:55:46,App ART Funnel|BOND|Release 4.0|,,,,50389,0,0,0,0,0,0, ,
55,The APP ART,,THEAPP-1971,Feature,Funnel,30.09.2022 14:53:15,App ART Funnel|BOND|Release 4.0|,,,,50392,0,0,0,0,0,0, ,
56,The APP ART,,THEAPP-1969,Feature,Funnel,29.09.2022 10:10:49,Mario|VICI|,,,,52114,0,0,0,0,0,0, ,
57,The APP ART,,THEAPP-1968,Feature,Funnel,28.09.2022 15:17:11,2023|App ART Funnel|Griffin|Mario|,,,,53248,0,0,0,0,0,0, ,
58,The APP ART,,THEAPP-1967,Feature,Funnel,28.09.2022 10:30:50,Panda|,,,,53534,0,0,0,0,0,0, ,
59,The APP ART,,THEAPP-1953,Feature,Funnel,26.09.2022 19:31:42,BOND|,,,,55873,0,0,0,0,0,0, ,
60,The APP ART,,THEAPP-1951,Feature,Backlog,26.09.2022 09:44:47,Mario|Pikachu|,,06.10.2022 15:59:20,,0,31854,24605,0,0,0,0,0, 
61,The APP ART,,THEAPP-1950,Feature,Backlog,23.09.2022 15:35:44,Mario|,,06.10.2022 15:30:48,,0,34375,26054,0,0,0,0,0, 
62,The APP ART,,THEAPP-1949,Feature,Funnel,23.09.2022 15:31:35,Greatwall|Griffin|SPECTRE|,,,,60433,0,0,0,0,0,0, ,
63,The APP ART,,THEAPP-1947,Feature,In Analysis,23.09.2022 10:01:40,Android|Backend|BOND|iOS|QA|Stromberg|,,11.10.2022 11:05:55,,0,60763,0,0,0,0,0,0, 
64,The APP ART,,THEAPP-1946,Feature,Backlog,22.09.2022 14:57:32,BOND|,,27.09.2022 16:41:09,,0,7303,54604,0,0,0,0,0, 
65,The APP ART,,THEAPP-1945,Feature,Funnel,22.09.2022 11:31:48,Greatwall|,,,,62113,0,0,0,0,0,0, ,
66,The APP ART,,THEAPP-1944,Feature,Funnel,22.09.2022 09:00:53,Greatwall|,,,,62264,0,0,0,0,0,0, ,
67,The APP ART,,THEAPP-1943,Feature,Funnel,22.09.2022 08:51:22,Greatwall|,,,,62273,0,0,0,0,0,0, ,
68,The APP ART,,THEAPP-1942,Feature,Funnel,22.09.2022 08:43:50,Greatwall|,,,,62281,0,0,0,0,0,0, ,
69,The APP ART,,THEAPP-1941,Feature,Backlog,21.09.2022 01:26:47,Bullitt|,,21.09.2022 01:28:02,,0,1,64157,0,0,0,0,0, 
70,The APP ART,,THEAPP-1940,Feature,Backlog,21.09.2022 00:29:53,Bullitt|,,21.09.2022 01:17:13,,0,47,64168,0,0,0,0,0, 
71,The APP ART,,THEAPP-1939,Feature,Backlog,21.09.2022 00:18:02,Bullitt|,,21.09.2022 00:18:35,,0,0,64226,0,0,0,0,0, 
72,The APP ART,,THEAPP-1938,Feature,Funnel,21.09.2022 00:08:43,Bullitt|,,,,64236,0,0,0,0,0,0, ,
73,The APP ART,,THEAPP-1935,Feature,Funnel,20.09.2022 23:54:48,Bullitt|,,,,64250,0,0,0,0,0,0, ,
74,The APP ART,,THEAPP-1934,Feature,Funnel,20.09.2022 23:53:13,Bullitt|Stark|,,,,64252,0,0,0,0,0,0, ,
75,The APP ART,,THEAPP-1933,Feature,Funnel,20.09.2022 23:51:55,Bullitt|Mario|,,,,64253,0,0,0,0,0,0, ,
76,The APP ART,,THEAPP-1932,Feature,Funnel,20.09.2022 23:50:45,Bullitt|,,,,64254,0,0,0,0,0,0, ,
77,The APP ART,,THEAPP-1931,Feature,Funnel,20.09.2022 23:48:29,Bullitt|,,,,64256,0,0,0,0,0,0, ,
78,The APP ART,,THEAPP-1930,Feature,Funnel,31.05.2021 15:09:03,Backend|,,20.09.2022 16:37:37,,64687,686968,0,0,0,0,0,0, 
79,The APP ART,,THEAPP-1929,Feature,Funnel,20.09.2022 16:29:50,,,,,64695,0,0,0,0,0,0, ,
80,The APP ART,,THEAPP-1926,Feature,Funnel,19.09.2022 10:18:51,Greatwall|,,,,66506,0,0,0,0,0,0, ,
81,The APP ART,,THEAPP-1925,Feature,Funnel,15.09.2022 17:23:33,BOND|UXneeded|VICI|,,,,71841,0,0,0,0,0,0, ,
82,The APP ART,,THEAPP-1923,Feature,Funnel,15.09.2022 16:57:14,CR|SPECTRE|UXneeded|VICI|,,,,71868,0,0,0,0,0,0, ,
83,The APP ART,,THEAPP-1922,Feature,Backlog,15.09.2022 16:06:36,Android|Backend|BOND|iOS|QA|Stromberg|,,22.09.2022 08:39:21,,0,37141,34776,0,0,0,0,0, 
84,The APP ART,,THEAPP-1921,Feature,Funnel,15.09.2022 15:33:06,SPECTRE|UXneeded|VICI|,,,,71952,0,0,0,0,0,0, ,
85,The APP ART,,THEAPP-1919,Feature,Funnel,14.09.2022 15:33:44,,,,,73391,0,0,0,0,0,0, ,
86,The APP ART,,THEAPP-1918,Feature,Funnel,14.09.2022 14:05:30,Bullitt|,,,,73479,0,0,0,0,0,0, ,
87,The APP ART,,THEAPP-1917,Feature,Funnel,14.09.2022 13:34:38,Bullitt|Mario|,,,,73510,0,0,0,0,0,0, ,
88,The APP ART,,THEAPP-1916,Feature,In Analysis,14.09.2022 09:02:21,SPECTRE|,,22.09.2022 08:39:32,,0,73782,0,0,0,0,0,0, 
89,The APP ART,,THEAPP-1915,Feature,Funnel,13.09.2022 09:10:15,Griffin|SPECTRE|,,,,75215,0,0,0,0,0,0, ,
90,The APP ART,,THEAPP-1913,Feature,Funnel,09.09.2022 14:26:38,,,,,80658,0,0,0,0,0,0, ,
91,The APP ART,,THEAPP-1912,Feature,Funnel,09.09.2022 10:49:54,,,,,80875,0,0,0,0,0,0, ,
92,The APP ART,,THEAPP-1911,Feature,Funnel,08.09.2022 12:11:43,BOND|P&S|Release 3.2|,,,,82233,0,0,0,0,0,0, ,
93,The APP ART,,THEAPP-1910,Feature,In Analysis,08.09.2022 12:02:12,Stromberg|,,22.09.2022 08:39:38,,0,82242,0,0,0,0,0,0, 
94,The APP ART,,THEAPP-1909,Feature,In Analysis,07.09.2022 17:01:52,Android|BOND|C3PO|Greatwall|Mario|Pikachu|SPECTRE|Stark|Stromberg|VICI|,,15.09.2022 10:45:49,,0,83382,0,0,0,0,0,0, 
95,The APP ART,,THEAPP-1908,Feature,Funnel,07.09.2022 10:49:58,,,,,83755,0,0,0,0,0,0, ,
96,The APP ART,,THEAPP-1907,Feature,Funnel,06.09.2022 16:47:26,,,,,84837,0,0,0,0,0,0, ,
97,The APP ART,,THEAPP-1905,Feature,Done,06.09.2022 11:45:04,BOND|,,21.09.2022 09:22:48,21.09.2022 09:22:48,0,21457,0,0,0,0,0,63682,Duplicate 
98,The APP ART,,THEAPP-1904,Feature,In Analysis,05.09.2022 17:17:59,CR|SPECTRE|VICI|,,14.09.2022 11:27:38,,0,86246,0,0,0,0,0,0, 
99,The APP ART,,THEAPP-1903,Feature,Funnel,05.09.2022 13:23:00,Android|App ART Funnel|C3PO|iOS|,,,,86482,0,0,0,0,0,0, ,
100,The APP ART,,THEAPP-1902,Feature,Funnel,05.09.2022 12:10:21,Android|App ART Funnel|C3PO|iOS|,,,,86554,0,0,0,0,0,0, ,
101,The APP ART,,THEAPP-1901,Feature,Funnel,05.09.2022 11:57:35,App ART Funnel|BOND|P&S|Release 3.2|,,,,86567,0,0,0,0,0,0, ,
102,The APP ART,,THEAPP-1900,Feature,Funnel,05.09.2022 11:52:49,App ART Funnel|BOND|P&S|Release 3.2|,,,,86572,0,0,0,0,0,0, ,
103,The APP ART,,THEAPP-1899,Feature,Funnel,05.09.2022 11:24:31,App ART Funnel|BOND|P&S|Release 3.2|,,,,86600,0,0,0,0,0,0, ,
104,The APP ART,,THEAPP-1898,Feature,Funnel,05.09.2022 10:10:04,Android|App ART Funnel|C3PO|iOS|,,,,86675,0,0,0,0,0,0, ,
105,The APP ART,,THEAPP-1897,Feature,Backlog,02.09.2022 13:00:27,App ART Funnel|BOND|P&S|Release 3.2|,,06.09.2022 14:02:34,,0,18894,71930,0,0,0,0,0, 
106,The APP ART,,THEAPP-1896,Feature,Backlog,02.09.2022 11:32:18,App ART Funnel|BOND|P&S|Release 3.2|,,06.09.2022 14:02:29,,0,18983,71929,0,0,0,0,0, 
107,The APP ART,,THEAPP-1895,Feature,Funnel,01.09.2022 13:20:35,Android|App ART Funnel|C3PO|iOS|,,,,92244,0,0,0,0,0,0, ,
108,The APP ART,,THEAPP-1893,Feature,Funnel,31.08.2022 10:56:34,App ART Funnel|Backend|,,,,93828,0,0,0,0,0,0, ,
109,The APP ART,,THEAPP-1892,Feature,Funnel,30.08.2022 11:45:49,Release 4.0|,,,,95219,0,0,0,0,0,0, ,
110,The APP ART,,THEAPP-1891,Feature,Funnel,30.08.2022 11:41:19,Release 4.0|,,,,95224,0,0,0,0,0,0, ,
111,The APP ART,,THEAPP-1890,Feature,Funnel,30.08.2022 11:37:42,Release 4.0|,,,,95227,0,0,0,0,0,0, ,
112,The APP ART,,THEAPP-1889,Feature,Funnel,30.08.2022 11:36:14,Release 4.0|,,,,95229,0,0,0,0,0,0, ,
113,The APP ART,,THEAPP-1888,Feature,Funnel,30.08.2022 11:27:34,Release 4.0|,,,,95237,0,0,0,0,0,0, ,
114,The APP ART,,THEAPP-1886,Feature,Done,30.08.2022 08:51:24,Greatwall|Griffin|,,30.08.2022 09:50:41,14.09.2022 17:14:22,22042,59,0,0,0,0,0,73290,Not Required 
115,The APP ART,,THEAPP-1883,Feature,Funnel,29.08.2022 07:31:10,2024|Backend|,,,,96914,0,0,0,0,0,0, ,
116,The APP ART,,THEAPP-1877,Feature,Funnel,25.08.2022 09:37:56,App ART Funnel|,,,,102547,0,0,0,0,0,0, ,
117,The APP ART,,THEAPP-1875,Feature,In Analysis,18.08.2022 15:51:20,Greatwall|Mario|Panda|,,18.08.2022 15:54:23,,0,112253,0,0,0,0,0,0, 
118,The APP ART,,THEAPP-1874,Feature,Funnel,18.08.2022 10:43:30,BOND|Pikachu|,,,,112561,0,0,0,0,0,0, ,
119,The APP ART,,THEAPP-1872,Feature,Funnel,18.08.2022 10:10:28,VICI|,,,,112594,0,0,0,0,0,0, ,
120,The APP ART,,THEAPP-1871,Feature,Funnel,18.08.2022 10:08:42,VICI|,,,,112596,0,0,0,0,0,0, ,
121,The APP ART,,THEAPP-1870,Feature,Funnel,18.08.2022 10:03:21,VICI|,,,,112601,0,0,0,0,0,0, ,
122,The APP ART,,THEAPP-1869,Feature,Funnel,18.08.2022 10:01:08,VICI|,,,,112604,0,0,0,0,0,0, ,
123,The APP ART,,THEAPP-1868,Feature,Funnel,18.08.2022 09:55:54,VICI|,,,,112609,0,0,0,0,0,0, ,
124,The APP ART,,THEAPP-1867,Feature,Done,17.08.2022 18:04:41,VICI|,,17.08.2022 18:05:58,18.08.2022 10:36:13,0,991,0,0,0,0,0,112569,Duplicate 
125,The APP ART,,THEAPP-1866,Feature,Backlog,17.08.2022 14:42:36,Greatwall|Griffin|,,30.08.2022 09:51:38,,0,30044,83717,0,0,0,0,0, 
126,The APP ART,,THEAPP-1863,Feature,Done,16.08.2022 15:36:12,Pikachu|,,07.09.2022 10:48:12,23.09.2022 08:47:19,0,31392,0,22919,0,0,0,60838,Done 
127,The APP ART,,THEAPP-1856,Feature,In Analysis,15.08.2022 15:36:21,BOND|Pikachu|,,23.08.2022 16:35:35,,0,116588,0,0,0,0,0,0, 
128,The APP ART,,THEAPP-1855,Feature,Funnel,12.08.2022 13:45:37,Android|App ART Funnel|Backend|BOND|iOS|,,,,121019,0,0,0,0,0,0, ,
129,The APP ART,,THEAPP-1854,Feature,Backlog,12.08.2022 10:40:53,Greatwall|iOS|Release 4.0|Stromberg|,,31.08.2022 11:19:16,,0,37497,83706,0,0,0,0,0, 
130,The APP ART,,THEAPP-1852,Feature,Funnel,11.08.2022 13:10:16,Android|App ART Funnel|Backend|BOND|iOS|,,,,122495,0,0,0,0,0,0, ,
131,The APP ART,,THEAPP-1851,Feature,Funnel,11.08.2022 09:35:42,Android|Greatwall|iOS|,,,,122709,0,0,0,0,0,0, ,
132,The APP ART,,THEAPP-1850,Feature,Funnel,10.08.2022 15:19:45,Greatwall|Release 4.0|,,10.08.2022 15:28:15,,123796,8,0,0,0,0,0,0, 
133,The APP ART,,THEAPP-1845,Feature,Funnel,08.08.2022 15:19:21,2024|BOND|,,,,126685,0,0,0,0,0,0, ,
134,The APP ART,,THEAPP-1844,Feature,In Analysis,08.08.2022 14:44:45,SPECTRE|VICI|,,07.09.2022 09:38:52,,0,126720,0,0,0,0,0,0, 
135,The APP ART,,THEAPP-1842,Feature,In Analysis,05.08.2022 11:44:20,BOND|Mario|SPECTRE|,,02.09.2022 06:58:27,,0,131220,0,0,0,0,0,0, 
136,The APP ART,,THEAPP-1841,Feature,Done,04.08.2022 16:51:36,,,07.09.2022 10:57:30,07.09.2022 10:57:30,0,48605,0,0,0,0,0,83747,Won't Do 
137,The APP ART,,THEAPP-1840,Feature,Done,03.08.2022 14:05:40,BOND|Griffin|VICI|,,31.08.2022 10:43:43,31.08.2022 10:43:43,0,40118,0,0,0,0,0,93841,Won't Do 
138,The APP ART,,THEAPP-1839,Feature,Funnel,02.08.2022 09:00:50,,,,,135704,0,0,0,0,0,0, ,
139,The APP ART,,THEAPP-1838,Feature,Funnel,01.08.2022 19:37:33,BOND|SPECTRE|,,,,136507,0,0,0,0,0,0, ,
140,The APP ART,,THEAPP-1837,Feature,Funnel,01.08.2022 17:14:06,Griffin|,,,,136651,0,0,0,0,0,0, ,
141,The APP ART,,THEAPP-1836,Feature,Funnel,01.08.2022 16:38:47,,,,,136686,0,0,0,0,0,0, ,
142,The APP ART,,THEAPP-1835,Feature,Funnel,28.07.2022 18:09:22,Stromberg|VICI|,,,,142355,0,0,0,0,0,0, ,
143,The APP ART,,THEAPP-1834,Feature,Backlog,27.07.2022 17:53:57,Greatwall|Griffin|,,03.08.2022 15:34:47,,0,48719,95090,0,0,0,0,0, 
144,The APP ART,,THEAPP-1833,Feature,In Implementation,27.07.2022 15:18:17,App ART Funnel|BOND|P&S|Release 3.2|,,02.09.2022 06:58:19,,0,58950,0,85016,0,0,0,0, 
145,The APP ART,,THEAPP-1832,Feature,Backlog,27.07.2022 11:20:49,Greatwall|,,27.07.2022 11:21:26,,0,0,144203,0,0,0,0,0, 
146,The APP ART,,THEAPP-1831,Feature,Backlog,27.07.2022 11:11:35,App ART Funnel|CR|Greatwall|Release 3.2|Release 4.0|SPECTRE|,,13.09.2022 14:00:28,,0,69288,74924,0,0,0,0,0, 
147,The APP ART,,THEAPP-1822,Feature,Backlog,26.07.2022 15:19:40,Greatwall|Griffin|Mario|,,03.08.2022 15:34:21,,0,31449,113955,0,0,0,0,0, 
148,The APP ART,,THEAPP-1818,Feature,In Implementation,26.07.2022 07:04:21,App ART Funnel|Greatwall|,,08.09.2022 09:15:15,,0,63490,0,82410,0,0,0,0, 
149,The APP ART,,THEAPP-1816,Feature,E2E Test,25.07.2022 11:11:31,App ART Funnel|CR|Greatwall|Release 3.2|Release 4.0|SPECTRE|,,25.07.2022 13:39:08,28.09.2022 10:01:59,0,21530,0,96694,0,0,0,28867,Done 
150,The APP ART,,THEAPP-1815,Feature,Done,22.07.2022 16:49:49,BOND|,,02.08.2022 17:06:24,18.10.2022 11:48:53,0,15856,29751,80809,0,0,0,24656,Done 
151,The APP ART,,THEAPP-1812,Feature,Funnel,19.07.2022 12:02:42,Release 3.0|Release 3.1|Release 3.2|Release 4.0|,,,,155682,0,0,0,0,0,0, ,
152,The APP ART,,THEAPP-1811,Feature,In Analysis,15.07.2022 15:13:22,App ART Funnel|Pikachu|,,04.08.2022 15:06:57,,0,161251,0,0,0,0,0,0, 
153,The APP ART,,THEAPP-1808,Feature,Funnel,13.07.2022 09:42:15,SPECTRE|,,,,164463,0,0,0,0,0,0, ,
154,The APP ART,,THEAPP-1807,Feature,In Analysis,12.07.2022 18:14:49,Griffin|Pikachu|Release 4.0|,,25.08.2022 09:55:05,,0,165390,0,0,0,0,0,0, 
155,The APP ART,,THEAPP-1806,Feature,Funnel,11.07.2022 14:55:35,App ART Funnel|BOND|Release 4.0|,,,,167029,0,0,0,0,0,0, ,
156,The APP ART,,THEAPP-1803,Feature,Funnel,08.07.2022 15:11:34,BOND|,,,,171333,0,0,0,0,0,0, ,
157,The APP ART,,THEAPP-1802,Feature,Funnel,06.07.2022 16:21:28,App ART Funnel|BOND|Release 4.0|,,,,174143,0,0,0,0,0,0, ,
158,The APP ART,,THEAPP-1801,Feature,Funnel,06.07.2022 15:42:20,Greatwall|,,,,174182,0,0,0,0,0,0, ,
159,The APP ART,,THEAPP-1800,Feature,In Analysis,05.07.2022 14:49:25,App ART Funnel|Backend|Greatwall|P&S|Release 4.0|,,05.07.2022 15:02:53,,0,175675,0,0,0,0,0,0, 
160,The APP ART,,THEAPP-1795,Feature,Done,03.07.2022 12:59:17,Greatwall|,,05.07.2022 10:49:31,28.09.2022 16:02:51,0,2750,122713,0,0,0,0,53202,Won't Do 
161,The APP ART,,THEAPP-1794,Feature,Blocker,03.07.2022 12:56:55,Greatwall|,,05.07.2022 10:50:15,20.09.2022 11:19:44,0,2753,110897,12,63727,0,0,1277,Done 
162,The APP ART,,THEAPP-1793,Feature,Funnel,03.07.2022 12:54:47,Greatwall|Panda|,,,,178670,0,0,0,0,0,0, ,
163,The APP ART,,THEAPP-1792,Feature,Backlog,30.06.2022 11:03:57,BOND|,,22.09.2022 08:39:27,,0,128489,54611,0,0,0,0,0, 
164,The APP ART,,THEAPP-1791,Feature,Funnel,30.06.2022 09:26:52,JARVIS|SPECTRE|VICI|,,,,183198,0,0,0,0,0,0, ,
165,The APP ART,,THEAPP-1790,Feature,Funnel,30.06.2022 09:03:33,VICI|,,,,183221,0,0,0,0,0,0, ,
166,The APP ART,,THEAPP-1788,Feature,Funnel,29.06.2022 16:27:15,Android|Design|Griffin|iOS|,,,,184218,0,0,0,0,0,0, ,
167,The APP ART,,THEAPP-1787,Feature,In Analysis,29.06.2022 09:48:05,Greatwall|,,30.06.2022 12:12:03,,0,184616,0,0,0,0,0,0, 
168,The APP ART,,THEAPP-1786,Feature,Funnel,28.06.2022 16:51:04,App ART Funnel|BOND|Release 4.0|,,,,185634,0,0,0,0,0,0, ,
169,The APP ART,,THEAPP-1785,Feature,Funnel,28.06.2022 16:49:51,App ART Funnel|BOND|Release 4.0|,,,,185635,0,0,0,0,0,0, ,
170,The APP ART,,THEAPP-1784,Feature,Funnel,28.06.2022 16:46:34,App ART Funnel|BOND|Release 4.0|,,,,185638,0,0,0,0,0,0, ,
171,The APP ART,,THEAPP-1783,Feature,Funnel,28.06.2022 16:45:24,App ART Funnel|BOND|Release 4.0|,,,,185639,0,0,0,0,0,0, ,
172,The APP ART,,THEAPP-1782,Feature,Funnel,28.06.2022 16:44:20,App ART Funnel|Release 4.0|,,,,185640,0,0,0,0,0,0, ,
173,The APP ART,,THEAPP-1781,Feature,Funnel,28.06.2022 16:42:41,App ART Funnel|Release 4.0|,,,,185642,0,0,0,0,0,0, ,
174,The APP ART,,THEAPP-1780,Feature,Backlog,28.06.2022 16:36:43,App ART Funnel|BOND|Release 4.0|,,08.09.2022 10:58:38,,0,130732,54915,0,0,0,0,0, 
175,The APP ART,,THEAPP-1779,Feature,Funnel,28.06.2022 16:34:03,App ART Funnel|Release 4.0|,,,,185651,0,0,0,0,0,0, ,
176,The APP ART,,THEAPP-1778,Feature,Funnel,28.06.2022 16:32:56,App ART Funnel|Release 4.0|,,,,185652,0,0,0,0,0,0, ,
177,The APP ART,,THEAPP-1777,Feature,Funnel,28.06.2022 16:30:29,App ART Funnel|BOND|Release 4.0|,,,,185654,0,0,0,0,0,0, ,
178,The APP ART,,THEAPP-1776,Feature,Funnel,28.06.2022 16:09:48,App ART Funnel|BOND|Release 4.0|,,,,185675,0,0,0,0,0,0, ,
