Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Res,Closed Date,Funnel,In Analysis,Backlog,In Implementation,Blocker,Completed,Monitoring,Done,Resolution
The APP ART,,THEAPP-1511,Feature,Done,17.01.2022 12:08,SPECTRE|,,16.03.2022 12:05,Done ,07.06.2022 10:27,0,123810,57862,21265,0,0,0,216257,Done 
The APP ART,,THEAPP-1509,Feature,Funnel,14.01.2022 14:21,VICI|,,,,,423384,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1508,Feature,Completed,14.01.2022 13:44,Android|C3PO|iOS|Mario|,,11.04.2022 15:15, ,19.10.2022 17:13,0,178416,222111,0,0,22892,0,0, 
The APP ART,,THEAPP-1507,Feature,Blocker,14.01.2022 13:33,VICI|,,09.03.2022 15:52, ,,0,138154,78101,116427,90748,0,0,0, 
The APP ART,,THEAPP-1506,Feature,In Implementation,13.01.2022 15:36,Stromberg|,,20.01.2022 13:17, ,,0,18859,300545,105343,0,0,0,0, 
The APP ART,,THEAPP-1505,Feature,Done,13.01.2022 12:15,Android|App ART Funnel|Backend|Design|iOS|,,30.05.2022 13:43,Duplicate ,30.05.2022 13:43,0,197368,0,0,0,0,0,227581,Duplicate 
The APP ART,,THEAPP-1504,Feature,Done,13.01.2022 08:32,C3PO|Pikachu|,,18.02.2022 14:57,Done ,03.05.2022 13:41,0,52224,106484,0,0,0,0,266463,Done 
The APP ART,,THEAPP-1503,Feature,In Implementation,13.01.2022 03:59,Bullitt|,,19.01.2022 09:23, ,,0,56577,102405,266463,0,0,0,0, 
The APP ART,,THEAPP-1502,Feature,In Implementation,13.01.2022 03:47,Bullitt|,,13.01.2022 17:12, ,,0,56587,102407,266462,0,0,0,0, 
The APP ART,,THEAPP-1501,Feature,Funnel,13.01.2022 03:00,Bullitt|,,19.01.2022 09:23, ,,114922,310581,0,0,0,0,0,0, 
The APP ART,,THEAPP-1500,Feature,Done,13.01.2022 02:32,Bullitt|,,19.01.2022 09:23,Won't Do ,18.08.2022 21:34,0,56661,41924,215035,0,0,0,111911,Won't Do 
The APP ART,,THEAPP-1499,Feature,Done,13.01.2022 02:24,Bullitt|,,19.01.2022 09:23,Done ,20.09.2022 11:08,0,56670,41923,261929,0,0,0,65017,Done 
The APP ART,,THEAPP-1498,Feature,In Implementation,13.01.2022 02:18,Bullitt|,,19.01.2022 09:24, ,,0,56676,41923,326946,0,0,0,0, 
The APP ART,,THEAPP-1497,Feature,Blocker,13.01.2022 02:06,Bullitt|,,19.01.2022 09:23,Done ,30.09.2022 11:43,0,56686,41924,261962,64983,0,0,0,Done 
The APP ART,,THEAPP-1496,Feature,Blocker,13.01.2022 01:54,Bullitt|,,19.01.2022 09:22,Done ,30.09.2022 11:43,0,56699,41924,261962,64983,0,0,0,Done 
The APP ART,,THEAPP-1495,Feature,Blocker,12.01.2022 23:54,Bullitt|,,13.01.2022 17:12,Done ,30.09.2022 11:43,0,56817,72817,231069,64983,0,0,0,Done 
The APP ART,,THEAPP-1493,Feature,E2E Test,12.01.2022 21:58,Bullitt|,,19.01.2022 09:19, ,,0,56933,41927,326944,0,0,0,0, 
The APP ART,,THEAPP-1491,Feature,Funnel,11.01.2022 14:00,BOND|VICI|,,30.06.2022 10:50, ,,83708,344015,0,0,0,0,0,0, 
The APP ART,,THEAPP-1490,Feature,Funnel,22.12.2021 14:54,BOND|,,,,,456470,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1484,Feature,Done,21.12.2021 10:12,SPECTRE|,,13.01.2022 12:33,Done ,03.05.2022 13:36,0,33260,57590,100871,0,0,0,266468,Done 
The APP ART,,THEAPP-1481,Feature,Done,15.12.2021 16:22,Android|iOS|,,18.05.2022 15:41,Won't Do ,18.05.2022 15:41,0,221719,0,0,0,0,0,244743,Won't Do 
The APP ART,,THEAPP-1480,Feature,Backlog,15.12.2021 10:22,Android|App ART Funnel|BOND|iOS|P&S|,,19.05.2022 09:13, ,,0,262500,204320,0,0,0,0,0, 
The APP ART,,THEAPP-1478,Feature,Done,13.12.2021 14:36,Skywalker|,,01.02.2022 21:10,Won't Do ,31.08.2022 10:02,0,72393,251574,51597,0,0,0,93883,Won't Do 
The APP ART,,THEAPP-1477,Feature,In Implementation,13.12.2021 14:25,Stark|,,13.01.2022 12:33, ,05.08.2022 09:29,0,63051,130026,270738,0,1106,0,4534, 
The APP ART,,THEAPP-1476,Feature,Done,13.12.2021 11:45,Pikachu|,,13.01.2022 12:34,Done ,20.10.2022 09:58,0,63209,49506,335015,0,0,0,21887,Done 
The APP ART,,THEAPP-1474,Feature,In Analysis,08.12.2021 18:18,App ART Funnel|,,11.04.2022 09:48, ,,0,476425,0,0,0,0,0,0, 
The APP ART,,THEAPP-1473,Feature,Funnel,08.12.2021 11:59,Android|iOS|VICI|,,21.02.2022 13:16, ,,367805,108998,0,0,0,0,0,0, 
The APP ART,,THEAPP-1472,Feature,Done,08.12.2021 08:59,,,31.01.2022 15:19,Not Required ,31.01.2022 15:19,0,78140,0,0,0,0,0,398845,Not Required 
The APP ART,,THEAPP-1471,Feature,Funnel,07.12.2021 23:54,,,,,,477531,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1470,Feature,Done,06.12.2021 09:48,SPECTRE|,,06.12.2021 16:36,Won't Do ,30.03.2022 14:27,30184,73570,60682,0,0,0,0,315377,Won't Do 
The APP ART,,THEAPP-1469,Feature,Done,06.12.2021 09:44,VICI|,,06.12.2021 16:34,Done ,03.05.2022 11:47,0,13354,119324,80564,0,0,0,266577,Done 
The APP ART,,THEAPP-1468,Feature,In Implementation,03.12.2021 09:33,Pikachu|Stromberg|,,11.04.2022 15:14, ,,0,239160,119319,125669,0,0,0,0, 
The APP ART,,THEAPP-1467,Feature,Done,02.12.2021 12:14,App ART Funnel|BOND|P&S|,,31.03.2022 08:47,Done ,18.10.2022 19:05,0,358448,21533,31579,49454,193,0,24219,Done 
The APP ART,,THEAPP-1466,Feature,In Analysis,01.12.2021 17:33,SPECTRE|,,06.12.2021 17:20, ,,0,365657,120893,0,0,0,0,0, 
The APP ART,,THEAPP-1464,Feature,Funnel,30.11.2021 09:46,Android|App ART Funnel|Backend|Design|iOS|,,31.01.2022 15:14,Done ,31.01.2022 15:14,266570,89608,0,0,0,0,0,132280,Done 
The APP ART,,THEAPP-1462,Feature,Funnel,29.11.2021 16:15,App ART Funnel|Pikachu|,,09.12.2021 08:17, ,,332806,156702,0,0,0,0,0,0, 
The APP ART,,THEAPP-1461,Feature,Done,29.11.2021 14:08,BOND|Design|Release 1.0|Release 2.0|Release 3.0|Release 3.1|,,12.10.2022 09:22,Won't Do ,12.10.2022 09:22,0,456194,0,0,0,0,0,33442,Won't Do 
The APP ART,,THEAPP-1460,Feature,Done,26.11.2021 15:33,2022|Android|App ART Funnel|Backend|Design|iOS|P&S|Release 2.0|Release 3.0|Release 3.1|Skywalker|Stark|,,27.01.2022 09:33,Done ,05.08.2022 22:32,0,146586,0,185215,31494,0,0,130572,Done 
The APP ART,,THEAPP-1459,Feature,Backlog,26.11.2021 09:18,2022|Android|App ART Funnel|Design|iOS|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 3b|Release 4.0|Stark|,,27.01.2022 10:06, ,,0,89836,404410,0,0,0,0,0, 
The APP ART,,THEAPP-1457,Feature,Funnel,25.11.2021 17:34,BOND|,,,,,495190,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1456,Feature,Done,23.11.2021 16:40,,,18.05.2022 15:31,Fixed ,18.05.2022 15:31,0,253370,0,0,0,0,0,244753,Fixed 
The APP ART,,THEAPP-1454,Feature,Done,22.11.2021 16:21,iOS|Lebowski|Mario|,,15.12.2021 16:41,Won't Do ,02.08.2022 17:05,0,133610,150133,58544,22075,0,0,135219,Won't Do 
The APP ART,,THEAPP-1452,Feature,In Analysis,19.11.2021 16:27,SPECTRE|,,03.08.2022 15:34, ,,0,503896,0,0,0,0,0,0, 
The APP ART,,THEAPP-1451,Feature,Done,19.11.2021 14:09,Lebowski|Skywalker|,,09.12.2021 08:17,Won't Do ,26.08.2022 13:37,244938,158230,0,0,0,0,0,100867,Won't Do 
The APP ART,,THEAPP-1450,Feature,Funnel,19.11.2021 13:32,App ART Funnel|BOND|iOS|Mario|P&S|Pikachu|Release 3b|Release 4.0|Stark|Stromberg|VICI|,,,,,504072,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1449,Feature,Backlog,18.11.2021 12:38,BOND|,,11.04.2022 15:17, ,,0,210178,295387,0,0,0,0,0, 
The APP ART,,THEAPP-1448,Feature,Done,17.11.2021 08:43,Greatwall|Lebowski|,,04.07.2022 13:51,Done ,04.07.2022 13:51,0,330067,0,0,0,0,0,177174,Done 
The APP ART,,THEAPP-1447,Feature,Done,17.11.2021 08:37,Greatwall|VICI|,,11.07.2022 14:05,Done ,11.07.2022 14:05,0,340168,0,0,0,0,0,167080,Done 
The APP ART,,THEAPP-1445,Feature,Completed,15.11.2021 19:16,Griffin|,,18.01.2022 08:59, ,19.10.2022 15:26,0,91543,345519,49427,0,22998,0,0, 
The APP ART,,THEAPP-1444,Feature,Done,15.11.2021 16:03,,,02.05.2022 16:14,Duplicate ,02.05.2022 16:14,0,241930,0,0,0,0,0,267750,Duplicate 
The APP ART,,THEAPP-1441,Feature,Funnel,09.11.2021 15:44,,,,,,518340,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1440,Feature,Done,09.11.2021 14:57,2022|App ART Funnel|VICI|,,10.11.2021 11:27,Won't Do ,14.12.2021 11:42,0,50205,0,0,0,0,0,468182,Won't Do 
The APP ART,,THEAPP-1439,Feature,Funnel,08.11.2021 16:31,Android|iOS|Release 4.0|,,,,,519733,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1437,Feature,Funnel,05.11.2021 15:34,2022|App ART Funnel|P&S|Release 3.2|Release 4.0|,,,,,524110,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1436,Feature,Done,05.11.2021 15:04,BOND|,,26.11.2021 17:28,Done ,18.10.2022 11:42,0,97527,59102,342847,0,0,0,24662,Done 
The APP ART,,THEAPP-1435,Feature,Completed,05.11.2021 14:09,Griffin|,,09.11.2021 14:37, ,26.07.2022 14:52,0,10090,267777,67578,33314,145432,0,0, 
The APP ART,,THEAPP-1427,Feature,Done,04.11.2021 15:24,Griffin|Pikachu|Stromberg|,,13.04.2022 11:24,Won't Do ,19.04.2022 16:22,0,239097,0,0,0,0,0,286462,Won't Do 
The APP ART,,THEAPP-1426,Feature,In Implementation,04.11.2021 07:44,App ART Funnel|Greatwall|,,11.04.2022 15:04, ,,0,230584,139792,155644,0,0,0,0, 
The APP ART,,THEAPP-1419,Feature,Completed,03.11.2021 16:38,Stark|,,10.11.2021 11:29, ,25.01.2022 13:10,0,51742,7062,60506,0,407615,0,0, 
The APP ART,,THEAPP-1417,Feature,Done,29.10.2021 09:32,VICI|,,28.01.2022 11:22,Duplicate ,28.01.2022 11:22,0,131149,0,0,0,0,0,403403,Duplicate 
The APP ART,,THEAPP-1416,Feature,Done,29.10.2021 09:31,VICI|,,28.01.2022 11:21,Duplicate ,28.01.2022 11:21,0,131149,0,0,0,0,0,403404,Duplicate 
The APP ART,,THEAPP-1415,Feature,Funnel,28.10.2021 20:24,Android|App ART Funnel|C3PO|iOS|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 4.0|,,,,,535340,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1414,Feature,Done,27.10.2021 20:20,App ART Funnel|P&S|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 4.0|Skywalker|,,27.10.2021 20:22,Done ,13.07.2022 11:26,0,1,349455,22967,0,0,0,164359,Done 
The APP ART,,THEAPP-1406,Feature,Done,25.10.2021 07:36,Greatwall|,,28.10.2021 17:28,Done ,14.12.2021 13:25,0,4912,27105,40330,0,0,0,468079,Done 
The APP ART,,THEAPP-1405,Feature,Done,25.10.2021 05:06,Backend|Greatwall|,,28.10.2021 17:28,Done ,14.12.2021 13:25,0,5061,27106,40330,0,0,0,468079,Done 
The APP ART,,THEAPP-1404,Feature,Done,25.10.2021 04:52,Backend|Greatwall|,,28.10.2021 17:27,Done ,15.12.2021 04:37,0,5074,27107,41242,0,0,0,467167,Done 
The APP ART,,THEAPP-1403,Feature,Done,25.10.2021 04:46,Backend|Greatwall|,,28.10.2021 17:26,Done ,14.12.2021 13:25,0,5079,27108,40330,0,0,0,468079,Done 
The APP ART,,THEAPP-1397,Feature,Funnel,20.10.2021 17:27,Stromberg|,,,,,547038,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1396,Feature,Backlog,20.10.2021 16:46,Backend|Stromberg|,,27.01.2022 09:50, ,,0,142143,404934,0,0,0,0,0, 
The APP ART,,THEAPP-1395,Feature,Backlog,19.10.2021 17:51,Greatwall|Release 4.0|,,11.04.2022 09:40, ,,31821,391316,123783,0,1532,0,0,0, 
The APP ART,,THEAPP-1394,Feature,Backlog,19.10.2021 17:47,Greatwall|Release 4.0|,,11.04.2022 10:04, ,,31817,391323,123806,0,1509,0,0,0, 
The APP ART,,THEAPP-1393,Feature,Backlog,19.10.2021 17:45,Greatwall|Release 4.0|,,11.04.2022 10:10, ,,195,422977,123781,0,1505,0,0,0, 
The APP ART,,THEAPP-1392,Feature,Done,19.10.2021 17:42,Greatwall|Release 4.0|,,12.04.2022 14:31,Won't Do ,09.05.2022 22:32,0,291170,0,0,0,0,0,257292,Won't Do 
The APP ART,,THEAPP-1391,Feature,Done,19.10.2021 17:37,Greatwall|Release 4.0|,,11.04.2022 10:03,Won't Do ,10.05.2022 13:27,24,290360,0,0,1684,0,0,256397,Won't Do 
The APP ART,,THEAPP-1390,Feature,Done,19.10.2021 17:33,Greatwall|Release 4.0|,,06.04.2022 10:35,Won't Do ,06.04.2022 10:35,0,242942,0,0,0,0,0,305529,Won't Do 
The APP ART,,THEAPP-1389,Feature,Backlog,19.10.2021 17:27,Greatwall|Release 4.0|,,12.04.2022 14:34, ,,0,424690,123785,0,0,0,0,0, 
The APP ART,,THEAPP-1388,Feature,Backlog,19.10.2021 17:18,Delete|Greatwall|Release 4.0|,,11.04.2022 10:08, ,,296,424399,123789,0,0,0,0,0, 
The APP ART,,THEAPP-1387,Feature,Done,19.10.2021 11:42,Android|App ART Funnel|Backend|Design|iOS|Skywalker|,,11.04.2022 15:16,Won't Do ,15.06.2022 17:53,81041,263489,0,0,0,0,0,204291,Won't Do 
The APP ART,,THEAPP-1386,Feature,Done,18.10.2021 14:54,App ART Funnel|P&S|Release 3.0|Release 3.1|Stromberg|,,28.10.2021 17:24,Done ,28.10.2021 17:24,90463,14550,80617,95721,0,0,0,268716,Done 
The APP ART,,THEAPP-1385,Feature,Done,18.10.2021 14:53,Lebowski|P&S|Release 2.0|Release 3.1|,,18.10.2021 14:55,Done ,19.07.2022 10:52,0,2,253530,38906,0,101879,0,155752,Done 
The APP ART,,THEAPP-1383,Feature,In Implementation,15.10.2021 15:23,VICI|,,08.12.2021 08:42, ,,49022,109510,188655,207172,0,0,0,0, 
The APP ART,,THEAPP-1381,Feature,Backlog,15.10.2021 08:54,App ART Funnel|P&S|Release 3.0|Release 3.1|Stark|,,27.01.2022 13:36, ,,0,150042,404708,0,0,0,0,0, 
The APP ART,,THEAPP-1379,Feature,Funnel,14.10.2021 16:45,BOND|Griffin|Stark|,,,,,555719,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1378,Feature,Backlog,14.10.2021 14:27,BOND|P&S|Release 3.1|,,13.04.2022 11:52, ,,0,313444,242410,0,0,0,0,0, 
The APP ART,,THEAPP-1376,Feature,Done,14.10.2021 12:37,Lebowski|P&S|Release 3.0|Release 3.1|,,14.10.2021 12:38,Done ,19.07.2022 10:52,0,0,152446,150029,0,97737,0,155752,Done 
The APP ART,,THEAPP-1375,Feature,Done,14.10.2021 12:35,Lebowski|P&S|Release 3.0|Release 3.1|Skywalker|,,14.10.2021 12:37,Done ,19.07.2022 10:52,0,2,67611,234864,0,97738,0,155752,Done 
The APP ART,,THEAPP-1374,Feature,Backlog,14.10.2021 11:58,App ART Funnel|BOND|P&S|,,12.01.2022 09:33, ,,0,210204,345802,0,0,0,0,0, 
The APP ART,,THEAPP-1373,Feature,Done,14.10.2021 10:51,App ART Funnel|,,16.03.2022 07:50,Won't Do ,16.03.2022 07:50,0,220138,0,0,0,0,0,335935,Won't Do 
The APP ART,,THEAPP-1372,Feature,Backlog,14.10.2021 10:41,App ART Funnel|Backend|Design|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Stark|,,20.01.2022 14:30, ,,0,210284,345800,0,0,0,0,0, 
The APP ART,,THEAPP-1371,Feature,Funnel,14.10.2021 10:12,BOND|P&S|Release 3.0|Release 3.1|,,,,,556113,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1370,Feature,Done,14.10.2021 09:39,Android|App ART Funnel|C3PO|iOS|Release 2.0|Release 3.0|Release 3.1|Release 3.2|Release 4.0|,,13.04.2022 11:57,Won't Do ,06.05.2022 09:48,0,293769,0,0,0,0,0,262376,Won't Do 
The APP ART,,THEAPP-1369,Feature,Funnel,13.10.2021 15:42,App ART Funnel|BOND|Mario|P&S|,,,,,557223,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1367,Feature,Done,12.10.2021 20:10,2022|CR|Mario|P&S|,,14.10.2021 20:21,Done ,03.05.2022 13:40,0,39980,200456,51492,0,0,0,266464,Done 
The APP ART,,THEAPP-1366,Feature,Completed,11.10.2021 13:07,Android|App ART Funnel|C3PO|iOS|,,14.04.2022 09:10, ,19.10.2022 17:08,0,266162,0,271198,0,22896,0,0, 
The APP ART,,THEAPP-1365,Feature,Backlog,07.10.2021 16:30,Backend|Stromberg|,,27.01.2022 09:50, ,,0,160880,404934,0,0,0,0,0, 
The APP ART,,THEAPP-1364,Feature,In Analysis,07.10.2021 16:26,Release 3.0|Release 3.1|Release 3.2|Release 4.0|,,19.11.2021 14:38, ,,0,565817,0,0,0,0,0,0, 
The APP ART,,THEAPP-1363,Feature,Funnel,07.10.2021 16:11,BOND|Release 1.0|Release 2.0|Release 3.0|Release 3.1|,,,,,565833,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1362,Feature,Done,07.10.2021 15:29,Griffin|P&S|Release 2.0|Release 3.0|Release 3.1|Release 4.0|Skywalker|,,29.03.2022 07:19,Done ,29.03.2022 07:19,0,248630,0,0,0,0,0,317245,Done 
The APP ART,,THEAPP-1361,Feature,In Implementation,07.10.2021 14:19,2022|App ART Funnel|Backend|Griffin|P&S|,,21.01.2022 11:44, ,,0,177801,312877,73718,1546,0,0,0, 
The APP ART,,THEAPP-1359,Feature,Done,06.10.2021 11:33,App ART Funnel|Release 3.0|Release 3.1|Stromberg|,,27.01.2022 21:16,Won't Do ,27.01.2022 21:16,0,163303,0,0,0,0,0,404248,Won't Do 
The APP ART,,THEAPP-1357,Feature,Done,05.10.2021 16:05,App ART Funnel|P&S|Release 3.0|Release 3.1|Skywalker|,,06.10.2021 11:43,Done ,14.12.2021 13:21,0,1177,59121,40335,0,0,0,468083,Done 
The APP ART,,THEAPP-1356,Feature,Funnel,05.10.2021 14:15,Android|App ART Funnel|iOS|,,,,,568829,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1352,Feature,Funnel,05.10.2021 14:09,Android|App ART Funnel|C3PO|iOS|,,,,,568835,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1350,Feature,Completed,05.10.2021 14:08,Android|App ART Funnel|C3PO|iOS|,,14.04.2022 09:16, ,19.10.2022 17:11,0,316599,0,229341,0,22893,0,0, 
The APP ART,,THEAPP-1347,Feature,Completed,05.10.2021 14:07,Android|App ART Funnel|C3PO|iOS|,,22.03.2022 13:40, ,19.10.2022 17:12,0,241893,0,304050,0,22892,0,0, 
The APP ART,,THEAPP-1341,Feature,Done,05.10.2021 14:00,Android|App ART Funnel|C3PO|iOS|,,22.03.2022 13:40,Done ,13.05.2022 10:55,0,241900,0,74714,0,0,0,252230,Done 
The APP ART,,THEAPP-1340,Feature,Done,05.10.2021 13:13,Griffin|,,07.10.2021 09:17,Done ,05.04.2022 11:37,0,10333,202534,49113,0,0,0,306907,Done 
The APP ART,,THEAPP-1339,Feature,Funnel,04.10.2021 11:10,App ART Funnel|Delete|Griffin|Release 4.0|Stromberg|,,,,,570454,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1338,Feature,Done,04.10.2021 10:39,Callahan|P&S|Stromberg|,,04.10.2021 18:20,Duplicate ,04.10.2021 18:20,0,460,0,0,0,0,0,570025,Duplicate 
The APP ART,,THEAPP-1337,Feature,Completed,01.10.2021 17:25,Callahan|P&S|Stromberg|,,04.10.2021 18:22, ,04.02.2022 13:12,0,13958,102360,64867,0,393212,0,0, 
The APP ART,,THEAPP-1336,Feature,E2E Test,01.10.2021 12:49,BOND|Pikachu|SPECTRE|Stark|Stromberg|VICI|,,30.03.2022 19:30, ,,0,315295,13036,246341,0,0,0,0, 
The APP ART,,THEAPP-1335,Feature,Backlog,30.09.2021 17:45,Pikachu|,,11.10.2021 10:53, ,,0,15427,560391,0,0,0,0,0, 
The APP ART,,THEAPP-1331,Feature,Backlog,29.09.2021 15:07,Android|App ART Funnel|Backend|BOND|iOS|Release 3.0|,,13.10.2021 11:21, ,,0,19934,557483,0,0,0,0,0, 
The APP ART,,THEAPP-1330,Feature,Done,28.09.2021 17:46,VICI|,,29.09.2021 15:36,Done ,18.02.2022 11:51,0,41300,31953,37369,94941,0,0,373133,Done 
The APP ART,,THEAPP-1329,Feature,Funnel,28.09.2021 13:14,App ART Funnel|P&S|Release 4.0|Stark|,,,,,578971,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1328,Feature,In Analysis,28.09.2021 13:13,App ART Funnel|P&S|Release 4.0|Stark|,,06.09.2022 13:55, ,,0,578972,0,0,0,0,0,0, 
The APP ART,,THEAPP-1326,Feature,Done,28.09.2021 11:17,BOND|P&S|Release 2.0|Release 3.1|,,14.04.2022 09:59,Done ,18.10.2022 11:40,0,344128,40526,73696,96070,0,0,24664,Done 
The APP ART,,THEAPP-1325,Feature,Done,28.09.2021 08:51,Greatwall|Lebowski|,,28.10.2021 16:13,Done ,29.03.2022 12:19,0,43642,218646,0,0,0,0,316945,Done 
The APP ART,,THEAPP-1324,Feature,Funnel,28.09.2021 08:27,App ART Funnel|Backend|Griffin|P&S|,,,,,579258,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1323,Feature,Done,27.09.2021 05:05,App ART Funnel|Greatwall|VICI|,,30.09.2021 08:02,Done ,14.12.2021 13:28,0,4659,90722,17440,0,0,0,468076,Done 
The APP ART,,THEAPP-1322,Feature,Funnel,24.09.2021 10:02,Griffin|,,,,,584922,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1321,Feature,Done,22.09.2021 09:49,App ART Funnel|CR|VICI|,,29.09.2021 15:35,Done ,14.11.2021 10:08,0,47637,11608,17093,0,0,0,511477,Done 
The APP ART,,THEAPP-1320,Feature,Funnel,22.09.2021 09:31,,,,,,587833,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1319,Feature,Done,21.09.2021 17:13,App ART Funnel|VICI|,,29.09.2021 15:36,Done ,24.01.2022 16:48,0,51415,111078,17480,0,0,0,408836,Done 
The APP ART,,THEAPP-1318,Feature,Done,21.09.2021 13:47,App ART Funnel|SPECTRE|VICI|,,19.01.2022 09:51,Done ,03.05.2022 11:48,0,182646,53580,86214,0,0,0,266577,Done 
The APP ART,,THEAPP-1317,Feature,Funnel,17.09.2021 15:44,Mario|,,,,,594660,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1316,Feature,Done,16.09.2021 11:17,,,31.01.2022 13:57,Won't Do ,31.01.2022 13:57,0,197440,0,0,0,0,0,398927,Won't Do 
The APP ART,,THEAPP-1315,Feature,Backlog,16.09.2021 09:16,App ART Funnel|Backend|Stromberg|,,27.01.2022 09:52, ,,0,191556,404932,0,0,0,0,0, 
The APP ART,,THEAPP-1314,Feature,Done,16.09.2021 08:08,App ART Funnel|Backend|Griffin|,,31.01.2022 13:56,Done ,31.01.2022 13:56,0,197627,0,0,0,0,0,398929,Done 
The APP ART,,THEAPP-1313,Feature,In Implementation,14.09.2021 15:05,Griffin|Mario|,,14.09.2021 18:36, ,,0,60845,227357,286750,24066,0,0,0, 
The APP ART,,THEAPP-1312,Feature,Funnel,14.09.2021 10:04,Greatwall|Release 3.2|,,,,,599320,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1311,Feature,Funnel,14.09.2021 09:33,App ART Funnel|BOND|Release 3.0|Release 3.1|,,,,,599351,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1310,Feature,Funnel,10.09.2021 09:30,Griffin|Mario|,,,,,605115,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1308,Feature,E2E Test,09.09.2021 15:20,Android|App ART Funnel|iOS|Mylanta|VICI|,,24.09.2021 14:06, ,,0,68808,54807,482587,0,0,0,0, 
The APP ART,,THEAPP-1307,Feature,In Analysis,09.09.2021 12:16,BOND|P&S|Release 3.0|Release 3.1|Release 3.2|Release 4.0|,,09.09.2021 12:39, ,,0,606388,0,0,0,0,0,0, 
The APP ART,,THEAPP-1306,Feature,Done,08.09.2021 13:33,,,31.01.2022 13:52,Not Required ,31.01.2022 13:52,0,208819,0,0,0,0,0,398932,Not Required 
The APP ART,,THEAPP-1305,Feature,Backlog,08.09.2021 13:22,2022|Android|App ART Funnel|Greatwall|iOS|P&S|Release 3.2|,,13.09.2021 16:34, ,,167805,325803,114153,0,0,0,0,0, 
The APP ART,,THEAPP-1303,Feature,Backlog,07.09.2021 11:02,App ART Funnel|Backend|Griffin|P&S|Stromberg|,,29.09.2021 15:49, ,,0,31966,577376,0,0,0,0,0, 
The APP ART,,THEAPP-1294,Feature,Funnel,03.09.2021 16:23,Android|BOND|iOS|,,,,,614782,0,0,0,0,0,0, ,
The APP ART,,THEAPP-1293,Feature,Done,02.09.2021 11:23,Stromberg|,,22.09.2021 16:27,Won't Do ,22.09.2021 16:27,0,29104,0,0,0,0,0,587417,Won't Do 
The APP ART,,THEAPP-1292,Feature,Backlog,02.09.2021 08:33,2022|App ART Funnel|BOND|Release 3b|,,11.03.2022 11:13, ,,0,273759,342931,0,0,0,0,0, 
The APP ART,,THEAPP-1289,Feature,Funnel,01.09.2021 09:09,BOND|Griffin|Mario|Pikachu|Stark|Stromberg|,,08.09.2021 15:27, ,,335737,282357,0,0,0,0,0,0, 
The APP ART,,THEAPP-1288,Feature,Done,30.08.2021 18:36,Lebowski|Mario|,,08.09.2021 11:45,Done ,10.05.2022 09:46,0,15377,136965,211444,0,0,0,256619,Done 
The APP ART,,THEAPP-1287,Feature,In Implementation,30.08.2021 10:50,App ART Funnel|,,08.09.2021 11:34, ,,151113,282283,0,187477,0,0,0,0, 
The APP ART,,THEAPP-1286,Feature,Done,26.08.2021 10:41,Greatwall|P&S|Release 1.0|Release 2.0|Release 3.0|Release 3.1|Release 4.0|,,12.04.2022 14:34,Done ,10.08.2022 15:48,0,329993,130822,42051,0,0,0,123776,Done 
The APP ART,,THEAPP-1284,Feature,Completed,25.08.2021 09:59,App ART Funnel|Greatwall|,,28.10.2021 17:11, ,19.01.2022 11:07,0,92592,59822,59332,0,416377,0,0, 
The APP ART,,THEAPP-1283,Feature,Done,25.08.2021 09:58,App ART Funnel|Greatwall|,,28.10.2021 17:10,Done ,08.12.2021 10:47,0,92592,58657,0,0,0,0,476877,Done 
The APP ART,,THEAPP-1282,Feature,Done,25.08.2021 09:56,App ART Funnel|Greatwall|,,28.10.2021 17:10,Done ,20.06.2022 07:54,0,92593,58664,279179,0,0,0,197691,Done 
