Project,Group,Key,Issuetype,Status,Created Date,Component,Category,First Date,Closed Date,New,In Specification,Open,In Progress,In Review,Pending,Resolved,Closed,Resolution 
Shared CFS ,,CFROF-25049,Defect,Closed,17.02.2021 12:34:43,DE|Document Management|,,26.02.2021 06:24:58,06.04.2021 15:19:30,12590,0,266,56426,0,0,2,1092781,Duplicate 
Shared CFS ,,CFROF-25047,Defect,Closed,17.02.2021 12:24:22,DE|Document Management|,,26.02.2021 06:24:15,25.05.2021 23:31:52,12599,0,298,76422,51025,0,0,1021728,Fixed 
Shared CFS ,,CFROF-18243,Task,Closed,27.07.2020 08:44:13,Document Management|Reporting|,,29.07.2020 22:23:03,14.05.2021 08:50:23,3698,0,0,333894,0,80482,969,1038450,Done 
Shared CFS ,,CFROF-6665,Epic,Closed,09.08.2019 10:33:41,Document Management|,,22.10.2019 17:19:29,20.08.2021 10:22:38,106965,0,0,961503,0,0,0,897238,Done 
Shared CFS ,,CFROF-6340,Epic,Closed,01.07.2019 12:28:05,Document Management|,,29.10.2020 15:59:28,04.07.2021 12:33:02,700051,0,0,356913,0,0,0,964787,Done 
Shared CFS ,,CFROF-6003,Epic,Closed,16.05.2019 11:14:15,Document Management|,,22.10.2019 17:16:20,03.07.2021 14:47:20,229322,0,0,892629,0,0,21,966093,Done 
Shared CFS ,,CFROF-3441,Epic,Closed,05.10.2018 12:54:59,Document Management|,,28.11.2019 11:31:44,28.11.2019 11:34:32,603276,0,0,0,0,0,2,1805806,Done 
Shared CFS ,,CFROF-3432,Epic,Closed,05.10.2018 12:51:22,Document Management|,,28.11.2019 11:30:06,28.11.2019 11:34:11,603278,0,0,0,0,0,4,1805806,Done 
Shared CFS ,,CFROF-3430,Epic,Closed,05.10.2018 12:50:32,Document Management|,,28.11.2019 11:18:56,28.11.2019 11:20:19,603268,0,0,0,0,0,1,1805820,Done 
Shared CFS ,,CFROF-3318,Epic,Closed,04.10.2018 12:36:02,Document Management|,,28.11.2019 12:38:58,28.11.2019 12:41:34,604802,0,0,0,0,0,2,1805739,Done 
Shared CFS ,,CFROF-3317,Epic,Closed,04.10.2018 12:35:31,Document Management|,,28.11.2019 12:38:41,28.11.2019 12:41:31,604803,0,0,0,0,0,2,1805739,Done 
CF CS Requirements,,CFCS-103,Story,Closed,29.01.2017 20:22:00,Document Management|,,,,3292798,0,0,0,0,0,0, 
CF CS Requirements,,CFCS-102,Story,Closed,29.01.2017 20:17:00,Document Management|,,,,3292803,0,0,0,0,0,0, 
CF CS Requirements,,CFCS-100,Story,Closed,29.01.2017 19:58:00,Document Management|,,,,3292822,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2618,Sub-task,Open,01.12.2022 09:57:01,Automatic invoice procedure|,,,,223343,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2617,Task,New,01.12.2022 09:21:21,A1 - BMW AG|Invoice Verification|,,,,223379,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2616,Task,New,01.12.2022 07:47:43,A1 - BMW AG|Invoice Verification|,,,,223473,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2614,Task,New,30.11.2022 12:15:19,Automatic invoice procedure|,,,,224645,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2613,Story,New,30.11.2022 11:27:25,,,,,224693,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2612,Story,New,30.11.2022 11:17:37,,,,,224703,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2611,Task,New,30.11.2022 11:17:00,Invoice Verification|,,,,224703,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2610,Story,New,30.11.2022 11:15:15,,,,,224705,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2609,Story,New,30.11.2022 11:08:28,Future Lab|,,,,224712,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2608,Story,New,30.11.2022 11:05:35,Future Lab|,,,,224715,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2607,Story,New,30.11.2022 11:04:18,Future Lab|,,,,224716,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2606,Task,Closed,30.11.2022 10:53:06,Invoice Verification|,,30.11.2022 17:07:13,01.12.2022 08:47:15,374,0,0,0,0,0,940,223413,Done 
Accounts Payable,,CCBFIAP18-2605,Task,New,30.11.2022 10:35:24,Automatic invoice procedure|,,,,224745,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2604,Task,Open,29.11.2022 16:53:50,Accounts Payable Accounting|UH - BMW Manufacturing Hungary|,,29.11.2022 16:55:18,,1,0,225805,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2603,Story,New,29.11.2022 16:48:52,,,,,225811,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2602,Task,In Progress,29.11.2022 14:36:48,Automatic invoice procedure|MU - BMW (UK) Manufacturing|,,01.12.2022 11:46:17,,2709,0,0,223234,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2601,Task,Open,29.11.2022 14:27:26,Accounts Payable Accounting|UH - BMW Manufacturing Hungary|,,29.11.2022 16:06:47,,99,0,225854,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2600,Task,Resolved,29.11.2022 12:26:38,Invoice Verification|,,29.11.2022 15:59:33,29.11.2022 15:59:33,212,0,0,0,0,0,225861,0,Done 
Accounts Payable,,CCBFIAP18-2599,Task,In Progress,29.11.2022 11:57:08,Invoice Verification|,,30.11.2022 07:18:08,,1161,0,0,224942,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2598,Task,In Progress,29.11.2022 11:28:34,Accounts Payable Accounting|TBB|,,29.11.2022 11:31:50,,3,0,0,226128,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2597,Sub-task,In Progress,29.11.2022 11:27:41,,,01.12.2022 10:23:34,,2815,0,0,223317,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2596,Task,Open,29.11.2022 09:54:06,A1 - BMW AG|Invoice Verification|,,29.11.2022 11:36:05,,101,0,226124,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2595,Task,Resolved,28.11.2022 16:33:29,A1 - BMW AG|Automatic invoice procedure|Document Management|,,29.11.2022 07:25:46,01.12.2022 11:40:08,892,0,0,3134,0,0,223240,0,Done 
Accounts Payable,,CCBFIAP18-2594,Task,Resolved,28.11.2022 15:46:46,A1 - BMW AG|Invoice Verification|,,29.11.2022 15:56:21,29.11.2022 15:56:21,1449,0,0,0,0,0,225864,0,Done 
Accounts Payable,,CCBFIAP18-2593,Task,Closed,28.11.2022 15:03:16,A1 - BMW AG|Accounts Payable Accounting|Prozess-MGMT, agile Transformation|,,28.11.2022 16:08:03,29.11.2022 15:19:08,64,0,0,3,0,0,1387,225901,Done 
Accounts Payable,,CCBFIAP18-2592,Task,New,28.11.2022 11:06:07,A1 - BMW AG|Document Management|MU - BMW (UK) Manufacturing|,,,,227594,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2591,Task,Resolved,28.11.2022 10:34:44,Invoice Verification|,,29.11.2022 16:01:19,29.11.2022 16:01:19,1766,0,0,0,0,0,225859,0,Done 
Accounts Payable,,CCBFIAP18-2590,Task,Resolved,28.11.2022 10:23:07,Invoice Verification|,,29.11.2022 16:02:32,29.11.2022 16:02:32,1779,0,0,0,0,0,225858,0,Done 
Accounts Payable,,CCBFIAP18-2589,Task,Resolved,28.11.2022 09:59:45,Invoice Verification|,,29.11.2022 18:21:22,29.11.2022 18:21:22,1941,0,0,0,0,0,225719,0,Done 
Accounts Payable,,CCBFIAP18-2588,Task,Resolved,28.11.2022 08:08:41,A1 - BMW AG|Accounts Payable Accounting|,,29.11.2022 11:32:49,29.11.2022 11:33:51,1644,0,0,1,0,0,226126,0,Duplicate 
Accounts Payable,,CCBFIAP18-2587,Task,New,27.11.2022 10:18:49,Invoice Verification|,,,,229082,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2586,Task,New,25.11.2022 10:03:33,Invoice Verification|,,,,231977,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2585,Task,New,25.11.2022 09:36:30,Invoice Verification|,,,,232004,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2584,Task,Resolved,25.11.2022 08:17:35,Invoice Verification|,,29.11.2022 16:05:44,29.11.2022 16:05:44,6228,0,0,0,0,0,225855,0,Done 
Accounts Payable,,CCBFIAP18-2583,Task,Resolved,25.11.2022 08:13:03,Invoice Verification|,,29.11.2022 16:08:02,29.11.2022 16:08:02,6234,0,0,0,0,0,225852,0,Done 
Accounts Payable,,CCBFIAP18-2582,Task,Closed,25.11.2022 07:33:25,Automatic invoice procedure|,,28.11.2022 08:47:11,28.11.2022 09:37:53,4393,0,0,7,0,0,43,227682,Done 
Accounts Payable,,CCBFIAP18-2581,Task,Open,24.11.2022 13:49:09,A1 - BMW AG|Document Management|Invoice Verification|Prozess-MGMT, agile Transformation|,,24.11.2022 14:25:56,,36,0,233154,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2580,Task,In Progress,24.11.2022 09:16:44,Accounts Payable Accounting|UH - BMW Manufacturing Hungary|,,24.11.2022 09:17:27,,0,0,0,233463,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2579,Task,New,23.11.2022 16:26:41,Document Management|,,,,234474,0,0,0,0,0,0, 
Accounts Payable,,CCBFIAP18-2578,Task,Resolved,23.11.2022 15:33:38,Accounts Payable Accounting|TBB|,,28.11.2022 09:44:10,29.11.2022 13:05:17,6850,0,0,1641,0,0,226035,0,Done 
